counterparty_id,legal_name,jurisdiction,risk_rating,last_kyc_refresh,sanctions_hits,ubo_count,aip_grounded_risk_summary
CP-00653,Counterparty 00653 Holdings,SG,critical,2025-07-17,0,2,"Grounded summary for CP-00653: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00654,Counterparty 00654 Holdings,US,high,2025-07-16,0,3,"Grounded summary for CP-00654: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00655,Counterparty 00655 Holdings,GB,medium,2025-07-15,0,4,"Grounded summary for CP-00655: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00656,Counterparty 00656 Holdings,KY,low,2025-07-14,0,1,"Grounded summary for CP-00656: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00657,Counterparty 00657 Holdings,DE,critical,2025-07-13,0,2,"Grounded summary for CP-00657: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00658,Counterparty 00658 Holdings,AE,high,2025-07-12,0,3,"Grounded summary for CP-00658: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00659,Counterparty 00659 Holdings,SG,medium,2025-07-11,0,4,"Grounded summary for CP-00659: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00660,Counterparty 00660 Holdings,US,low,2025-07-10,0,1,"Grounded summary for CP-00660: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00661,Counterparty 00661 Holdings,GB,critical,2025-07-09,0,2,"Grounded summary for CP-00661: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00662,Counterparty 00662 Holdings,KY,high,2025-07-08,0,3,"Grounded summary for CP-00662: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00663,Counterparty 00663 Holdings,DE,medium,2025-07-07,0,4,"Grounded summary for CP-00663: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00664,Counterparty 00664 Holdings,AE,low,2025-07-06,0,1,"Grounded summary for CP-00664: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00665,Counterparty 00665 Holdings,SG,critical,2025-07-05,0,2,"Grounded summary for CP-00665: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00666,Counterparty 00666 Holdings,US,high,2025-07-04,0,3,"Grounded summary for CP-00666: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00667,Counterparty 00667 Holdings,GB,medium,2025-07-03,0,4,"Grounded summary for CP-00667: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00668,Counterparty 00668 Holdings,KY,low,2025-07-02,0,1,"Grounded summary for CP-00668: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00669,Counterparty 00669 Holdings,DE,critical,2025-07-01,0,2,"Grounded summary for CP-00669: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00670,Counterparty 00670 Holdings,AE,high,2025-06-30,0,3,"Grounded summary for CP-00670: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00671,Counterparty 00671 Holdings,SG,medium,2025-06-29,0,4,"Grounded summary for CP-00671: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00672,Counterparty 00672 Holdings,US,low,2025-06-28,0,1,"Grounded summary for CP-00672: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00673,Counterparty 00673 Holdings,GB,critical,2025-06-27,0,2,"Grounded summary for CP-00673: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00674,Counterparty 00674 Holdings,KY,high,2025-06-26,0,3,"Grounded summary for CP-00674: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00675,Counterparty 00675 Holdings,DE,medium,2025-06-25,0,4,"Grounded summary for CP-00675: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00676,Counterparty 00676 Holdings,AE,low,2025-06-24,0,1,"Grounded summary for CP-00676: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00677,Counterparty 00677 Holdings,SG,critical,2025-06-23,0,2,"Grounded summary for CP-00677: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00678,Counterparty 00678 Holdings,US,high,2025-06-22,0,3,"Grounded summary for CP-00678: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00679,Counterparty 00679 Holdings,GB,medium,2025-06-21,0,4,"Grounded summary for CP-00679: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00680,Counterparty 00680 Holdings,KY,low,2025-06-20,0,1,"Grounded summary for CP-00680: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00681,Counterparty 00681 Holdings,DE,critical,2025-06-19,0,2,"Grounded summary for CP-00681: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00682,Counterparty 00682 Holdings,AE,high,2025-06-18,0,3,"Grounded summary for CP-00682: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00683,Counterparty 00683 Holdings,SG,medium,2025-06-17,0,4,"Grounded summary for CP-00683: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00684,Counterparty 00684 Holdings,US,low,2025-06-16,0,1,"Grounded summary for CP-00684: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00685,Counterparty 00685 Holdings,GB,critical,2025-06-15,0,2,"Grounded summary for CP-00685: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00686,Counterparty 00686 Holdings,KY,high,2025-06-14,0,3,"Grounded summary for CP-00686: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00687,Counterparty 00687 Holdings,DE,medium,2025-06-13,0,4,"Grounded summary for CP-00687: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00688,Counterparty 00688 Holdings,AE,low,2025-06-12,0,1,"Grounded summary for CP-00688: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00689,Counterparty 00689 Holdings,SG,critical,2025-06-11,0,2,"Grounded summary for CP-00689: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00690,Counterparty 00690 Holdings,US,high,2025-06-10,0,3,"Grounded summary for CP-00690: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00691,Counterparty 00691 Holdings,GB,medium,2025-06-09,0,4,"Grounded summary for CP-00691: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00692,Counterparty 00692 Holdings,KY,low,2025-06-08,0,1,"Grounded summary for CP-00692: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00693,Counterparty 00693 Holdings,DE,critical,2025-06-07,0,2,"Grounded summary for CP-00693: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00694,Counterparty 00694 Holdings,AE,high,2025-06-06,0,3,"Grounded summary for CP-00694: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00695,Counterparty 00695 Holdings,SG,medium,2025-06-05,0,4,"Grounded summary for CP-00695: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00696,Counterparty 00696 Holdings,US,low,2025-06-04,0,1,"Grounded summary for CP-00696: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00697,Counterparty 00697 Holdings,GB,critical,2025-06-03,0,2,"Grounded summary for CP-00697: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00698,Counterparty 00698 Holdings,KY,high,2025-06-02,0,3,"Grounded summary for CP-00698: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00699,Counterparty 00699 Holdings,DE,medium,2025-06-01,0,4,"Grounded summary for CP-00699: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00700,Counterparty 00700 Holdings,AE,low,2025-05-31,0,1,"Grounded summary for CP-00700: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00701,Counterparty 00701 Holdings,SG,critical,2025-05-30,0,2,"Grounded summary for CP-00701: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00702,Counterparty 00702 Holdings,US,high,2025-05-29,0,3,"Grounded summary for CP-00702: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00703,Counterparty 00703 Holdings,GB,medium,2025-05-28,0,4,"Grounded summary for CP-00703: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00704,Counterparty 00704 Holdings,KY,low,2025-05-27,0,1,"Grounded summary for CP-00704: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00705,Counterparty 00705 Holdings,DE,critical,2025-05-26,0,2,"Grounded summary for CP-00705: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00706,Counterparty 00706 Holdings,AE,high,2025-05-25,0,3,"Grounded summary for CP-00706: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00707,Counterparty 00707 Holdings,SG,medium,2025-05-24,0,4,"Grounded summary for CP-00707: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00708,Counterparty 00708 Holdings,US,low,2025-05-23,0,1,"Grounded summary for CP-00708: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00709,Counterparty 00709 Holdings,GB,critical,2025-05-22,0,2,"Grounded summary for CP-00709: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00710,Counterparty 00710 Holdings,KY,high,2025-05-21,0,3,"Grounded summary for CP-00710: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00711,Counterparty 00711 Holdings,DE,medium,2025-05-20,0,4,"Grounded summary for CP-00711: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00712,Counterparty 00712 Holdings,AE,low,2025-05-19,0,1,"Grounded summary for CP-00712: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00713,Counterparty 00713 Holdings,SG,critical,2025-05-18,0,2,"Grounded summary for CP-00713: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00714,Counterparty 00714 Holdings,US,high,2025-05-17,0,3,"Grounded summary for CP-00714: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00715,Counterparty 00715 Holdings,GB,medium,2025-05-16,0,4,"Grounded summary for CP-00715: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00716,Counterparty 00716 Holdings,KY,low,2025-05-15,0,1,"Grounded summary for CP-00716: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00717,Counterparty 00717 Holdings,DE,critical,2025-05-14,0,2,"Grounded summary for CP-00717: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00718,Counterparty 00718 Holdings,AE,high,2025-05-13,0,3,"Grounded summary for CP-00718: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00719,Counterparty 00719 Holdings,SG,medium,2025-05-12,0,4,"Grounded summary for CP-00719: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00720,Counterparty 00720 Holdings,US,low,2025-05-11,0,1,"Grounded summary for CP-00720: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00721,Counterparty 00721 Holdings,GB,critical,2025-05-10,0,2,"Grounded summary for CP-00721: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00722,Counterparty 00722 Holdings,KY,high,2025-05-09,0,3,"Grounded summary for CP-00722: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00723,Counterparty 00723 Holdings,DE,medium,2025-05-08,0,4,"Grounded summary for CP-00723: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00724,Counterparty 00724 Holdings,AE,low,2025-05-07,0,1,"Grounded summary for CP-00724: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00725,Counterparty 00725 Holdings,SG,critical,2025-05-06,0,2,"Grounded summary for CP-00725: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00726,Counterparty 00726 Holdings,US,high,2025-05-05,0,3,"Grounded summary for CP-00726: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00727,Counterparty 00727 Holdings,GB,medium,2025-05-04,0,4,"Grounded summary for CP-00727: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00728,Counterparty 00728 Holdings,KY,low,2025-05-03,0,1,"Grounded summary for CP-00728: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00729,Counterparty 00729 Holdings,DE,critical,2025-05-02,0,2,"Grounded summary for CP-00729: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00730,Counterparty 00730 Holdings,AE,high,2026-05-01,0,3,"Grounded summary for CP-00730: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00731,Counterparty 00731 Holdings,SG,medium,2026-04-30,0,4,"Grounded summary for CP-00731: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00732,Counterparty 00732 Holdings,US,low,2026-04-29,0,1,"Grounded summary for CP-00732: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00733,Counterparty 00733 Holdings,GB,critical,2026-04-28,0,2,"Grounded summary for CP-00733: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00734,Counterparty 00734 Holdings,KY,high,2026-04-27,0,3,"Grounded summary for CP-00734: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00735,Counterparty 00735 Holdings,DE,medium,2026-04-26,0,4,"Grounded summary for CP-00735: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00736,Counterparty 00736 Holdings,AE,low,2026-04-25,0,1,"Grounded summary for CP-00736: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00737,Counterparty 00737 Holdings,SG,critical,2026-04-24,0,2,"Grounded summary for CP-00737: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00738,Counterparty 00738 Holdings,US,high,2026-04-23,0,3,"Grounded summary for CP-00738: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00739,Counterparty 00739 Holdings,GB,medium,2026-04-22,0,4,"Grounded summary for CP-00739: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00740,Counterparty 00740 Holdings,KY,low,2026-04-21,0,1,"Grounded summary for CP-00740: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00741,Counterparty 00741 Holdings,DE,critical,2026-04-20,0,2,"Grounded summary for CP-00741: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00742,Counterparty 00742 Holdings,AE,high,2026-04-19,0,3,"Grounded summary for CP-00742: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00743,Counterparty 00743 Holdings,SG,medium,2026-04-18,0,4,"Grounded summary for CP-00743: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00744,Counterparty 00744 Holdings,US,low,2026-04-17,0,1,"Grounded summary for CP-00744: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00745,Counterparty 00745 Holdings,GB,critical,2026-04-16,0,2,"Grounded summary for CP-00745: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00746,Counterparty 00746 Holdings,KY,high,2026-04-15,0,3,"Grounded summary for CP-00746: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00747,Counterparty 00747 Holdings,DE,medium,2026-04-14,0,4,"Grounded summary for CP-00747: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00748,Counterparty 00748 Holdings,AE,low,2026-04-13,0,1,"Grounded summary for CP-00748: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00749,Counterparty 00749 Holdings,SG,critical,2026-04-12,0,2,"Grounded summary for CP-00749: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00750,Counterparty 00750 Holdings,US,high,2026-04-11,0,3,"Grounded summary for CP-00750: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00751,Counterparty 00751 Holdings,GB,medium,2026-04-10,0,4,"Grounded summary for CP-00751: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00752,Counterparty 00752 Holdings,KY,low,2026-04-09,0,1,"Grounded summary for CP-00752: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00753,Counterparty 00753 Holdings,DE,critical,2026-04-08,0,2,"Grounded summary for CP-00753: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00754,Counterparty 00754 Holdings,AE,high,2026-04-07,0,3,"Grounded summary for CP-00754: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00755,Counterparty 00755 Holdings,SG,medium,2026-04-06,0,4,"Grounded summary for CP-00755: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00756,Counterparty 00756 Holdings,US,low,2026-04-05,0,1,"Grounded summary for CP-00756: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00757,Counterparty 00757 Holdings,GB,critical,2026-04-04,0,2,"Grounded summary for CP-00757: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00758,Counterparty 00758 Holdings,KY,high,2026-04-03,0,3,"Grounded summary for CP-00758: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00759,Counterparty 00759 Holdings,DE,medium,2026-04-02,0,4,"Grounded summary for CP-00759: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00760,Counterparty 00760 Holdings,AE,low,2026-04-01,0,1,"Grounded summary for CP-00760: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00761,Counterparty 00761 Holdings,SG,critical,2026-03-31,0,2,"Grounded summary for CP-00761: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00762,Counterparty 00762 Holdings,US,high,2026-03-30,0,3,"Grounded summary for CP-00762: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00763,Counterparty 00763 Holdings,GB,medium,2026-03-29,0,4,"Grounded summary for CP-00763: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00764,Counterparty 00764 Holdings,KY,low,2026-03-28,0,1,"Grounded summary for CP-00764: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00765,Counterparty 00765 Holdings,DE,critical,2026-03-27,0,2,"Grounded summary for CP-00765: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00766,Counterparty 00766 Holdings,AE,high,2026-03-26,0,3,"Grounded summary for CP-00766: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00767,Counterparty 00767 Holdings,SG,medium,2026-03-25,0,4,"Grounded summary for CP-00767: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00768,Counterparty 00768 Holdings,US,low,2026-03-24,0,1,"Grounded summary for CP-00768: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00769,Counterparty 00769 Holdings,GB,critical,2026-03-23,0,2,"Grounded summary for CP-00769: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-00770,Counterparty 00770 Holdings,KY,high,2026-03-22,0,3,"Grounded summary for CP-00770: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-00771,Counterparty 00771 Holdings,DE,medium,2026-03-21,0,4,"Grounded summary for CP-00771: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-00772,Counterparty 00772 Holdings,AE,low,2026-03-20,0,1,"Grounded summary for CP-00772: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-00773,Counterparty 00773 Holdings,SG,critical,2026-03-19,0,2,"Grounded summary for CP-00773: jurisdictional exposure, UBO depth 2, sanctions hits 0."
