counterparty_id,date,sanctions_signal,media_signal,transaction_signal,kyc_signal,composite_risk_score,deterioration_pattern
CP-SYN-023,2025-06-12,0.0726,0.2865,0.0771,0.3527,0.169,episodic_media_spike
CP-SYN-023,2025-06-13,0.0701,0.174,0.1327,0.1735,0.1241,episodic_media_spike
CP-SYN-023,2025-06-14,0.0322,0.0891,0.0987,0.3096,0.1014,episodic_media_spike
CP-SYN-023,2025-06-15,0.0385,0.1893,0.0683,0.306,0.1223,episodic_media_spike
CP-SYN-023,2025-06-16,0.079,0.2747,0.0712,0.3287,0.1638,episodic_media_spike
CP-SYN-023,2025-06-17,0.0596,0.156,0.0945,0.3157,0.1291,episodic_media_spike
CP-SYN-023,2025-06-18,0.063,0.1511,0.0713,0.2056,0.1081,episodic_media_spike
CP-SYN-023,2025-06-19,0.0301,0.1393,0.032,0.2303,0.0878,episodic_media_spike
CP-SYN-023,2025-06-20,0.0532,0.2004,0.1521,0.3811,0.159,episodic_media_spike
CP-SYN-023,2025-06-21,0.0999,0.1981,0.1463,0.2707,0.1593,episodic_media_spike
CP-SYN-023,2025-06-22,0.0082,0.3691,0.1196,0.4638,0.189,episodic_media_spike
CP-SYN-023,2025-06-23,0.1042,0.1417,0.0621,0.2857,0.1324,episodic_media_spike
CP-SYN-023,2025-06-24,0.0617,0.3567,0.1483,0.2384,0.1793,episodic_media_spike
CP-SYN-023,2025-06-25,0.0419,0.2223,0.0874,0.4138,0.1519,episodic_media_spike
CP-SYN-023,2025-06-26,0.0364,0.2156,0.0315,0.3304,0.1243,episodic_media_spike
CP-SYN-023,2025-06-27,0.0868,0.1267,0.0744,0.3158,0.1287,episodic_media_spike
CP-SYN-023,2025-06-28,0.0998,0.3618,0.1801,0.1928,0.1953,episodic_media_spike
CP-SYN-023,2025-06-29,0.0896,0.2367,0.0551,0.1646,0.1307,episodic_media_spike
CP-SYN-023,2025-06-30,0.0,0.1804,0.0227,0.2547,0.0878,episodic_media_spike
CP-SYN-023,2025-07-01,0.0402,0.3238,0.0802,0.2513,0.1508,episodic_media_spike
CP-SYN-023,2025-07-02,0.0541,0.2377,0.096,0.2862,0.1432,episodic_media_spike
CP-SYN-023,2025-07-03,0.0213,0.2768,0.0923,0.2393,0.1321,episodic_media_spike
CP-SYN-023,2025-07-04,0.0379,0.1048,0.1525,0.425,0.1356,episodic_media_spike
CP-SYN-023,2025-07-05,0.0221,0.3019,0.0646,0.3629,0.1517,episodic_media_spike
CP-SYN-023,2025-07-06,0.045,0.1804,0.1181,0.3605,0.1408,episodic_media_spike
CP-SYN-023,2025-07-07,0.0774,0.2522,0.0764,0.3681,0.1645,episodic_media_spike
CP-SYN-023,2025-07-08,0.0,0.1684,0.1229,0.5053,0.1425,episodic_media_spike
CP-SYN-023,2025-07-09,0.043,0.2007,0.0999,0.2583,0.1261,episodic_media_spike
CP-SYN-023,2025-07-10,0.0363,0.2129,0.1484,0.0211,0.1006,episodic_media_spike
CP-SYN-023,2025-07-11,0.0,0.2298,0.0205,0.2623,0.1009,episodic_media_spike
CP-SYN-023,2025-07-12,0.0534,0.1972,0.0809,0.3815,0.1441,episodic_media_spike
CP-SYN-023,2025-07-13,0.0,0.1926,0.1013,0.1936,0.0975,episodic_media_spike
CP-SYN-023,2025-07-14,0.0505,0.2142,0.1328,0.4215,0.1636,episodic_media_spike
CP-SYN-023,2025-07-15,0.0396,0.2876,0.1419,0.0759,0.1275,episodic_media_spike
CP-SYN-023,2025-07-16,0.0652,0.3525,0.0846,0.4465,0.1981,episodic_media_spike
CP-SYN-023,2025-07-17,0.0372,0.2407,0.0684,0.2489,0.1261,episodic_media_spike
CP-SYN-023,2025-07-18,0.0896,0.2532,0.1435,0.3152,0.1751,episodic_media_spike
CP-SYN-023,2025-07-19,0.0344,0.2887,0.0701,0.2993,0.1449,episodic_media_spike
CP-SYN-023,2025-07-20,0.0323,0.3779,0.0656,0.324,0.1691,episodic_media_spike
CP-SYN-023,2025-07-21,0.0272,0.2013,0.0444,0.3345,0.1203,episodic_media_spike
CP-SYN-023,2025-07-22,0.0461,0.0981,0.075,0.0,0.058,episodic_media_spike
CP-SYN-023,2025-07-23,0.0325,0.1352,0.0494,0.1409,0.0778,episodic_media_spike
CP-SYN-023,2025-07-24,0.0309,0.2808,0.0653,0.4431,0.162,episodic_media_spike
CP-SYN-023,2025-07-25,0.0852,0.2046,0.1156,0.3517,0.1611,episodic_media_spike
CP-SYN-023,2025-07-26,0.0,0.0243,0.1038,0.4605,0.0959,episodic_media_spike
CP-SYN-023,2025-07-27,0.0131,0.169,0.1565,0.4032,0.1393,episodic_media_spike
CP-SYN-023,2025-07-28,0.0633,0.1768,0.0861,0.3333,0.1367,episodic_media_spike
CP-SYN-023,2025-07-29,0.0808,0.3252,0.0981,0.4055,0.1941,episodic_media_spike
CP-SYN-023,2025-07-30,0.0599,0.2741,0.2022,0.3404,0.184,episodic_media_spike
CP-SYN-023,2025-07-31,0.0266,0.1566,0.1063,0.3262,0.12,episodic_media_spike
CP-SYN-023,2025-08-01,0.0456,0.2272,0.0225,0.3305,0.1291,episodic_media_spike
CP-SYN-023,2025-08-02,0.0393,0.3944,0.1256,0.1491,0.1618,episodic_media_spike
CP-SYN-023,2025-08-03,0.0068,0.2289,0.0937,0.3922,0.1375,episodic_media_spike
CP-SYN-023,2025-08-04,0.0623,0.1203,0.0451,0.347,0.1161,episodic_media_spike
CP-SYN-023,2025-08-05,0.0336,0.2295,0.0836,0.2501,0.125,episodic_media_spike
CP-SYN-023,2025-08-06,0.1012,0.1607,0.1261,0.2043,0.1365,episodic_media_spike
CP-SYN-023,2025-08-07,0.0464,0.1847,0.0585,0.2063,0.1074,episodic_media_spike
CP-SYN-023,2025-08-08,0.0698,0.2291,0.1603,0.2868,0.1603,episodic_media_spike
CP-SYN-023,2025-08-09,0.0,0.117,0.1677,0.3981,0.1225,episodic_media_spike
CP-SYN-023,2025-08-10,0.0811,0.077,0.0739,0.3879,0.1247,episodic_media_spike
CP-SYN-023,2025-08-11,0.0586,0.1222,0.0,0.3807,0.1111,episodic_media_spike
CP-SYN-023,2025-08-12,0.0265,0.1632,0.0943,0.4003,0.1303,episodic_media_spike
CP-SYN-023,2025-08-13,0.0839,0.2167,0.0196,0.2265,0.1256,episodic_media_spike
CP-SYN-023,2025-08-14,0.0256,0.2212,0.1955,0.3974,0.1643,episodic_media_spike
CP-SYN-023,2025-08-15,0.073,0.1346,0.1079,0.2499,0.1219,episodic_media_spike
CP-SYN-023,2025-08-16,0.0617,0.2444,0.178,0.3041,0.167,episodic_media_spike
CP-SYN-023,2025-08-17,0.0373,0.2468,0.0028,0.3603,0.1312,episodic_media_spike
CP-SYN-023,2025-08-18,0.0091,0.2428,0.0857,0.3582,0.1352,episodic_media_spike
CP-SYN-023,2025-08-19,0.0747,0.2892,0.0597,0.4061,0.175,episodic_media_spike
CP-SYN-023,2025-08-20,0.0363,0.1084,0.037,0.2808,0.0912,episodic_media_spike
CP-SYN-023,2025-08-21,0.056,0.126,0.069,0.2992,0.1126,episodic_media_spike
CP-SYN-023,2025-08-22,0.0322,0.2126,0.0047,0.1469,0.089,episodic_media_spike
CP-SYN-023,2025-08-23,0.0605,0.3254,0.0678,0.0992,0.134,episodic_media_spike
CP-SYN-023,2025-08-24,0.0375,0.1658,0.11,0.2856,0.1213,episodic_media_spike
CP-SYN-023,2025-08-25,0.059,0.1453,0.026,0.2972,0.1097,episodic_media_spike
CP-SYN-023,2025-08-26,0.0638,0.3029,0.0162,0.2696,0.1449,episodic_media_spike
CP-SYN-023,2025-08-27,0.0445,0.264,0.1363,0.3828,0.1685,episodic_media_spike
CP-SYN-023,2025-08-28,0.0313,0.1702,0.0915,0.2015,0.1036,episodic_media_spike
CP-SYN-023,2025-08-29,0.043,0.162,0.1013,0.3401,0.129,episodic_media_spike
CP-SYN-023,2025-08-30,0.0467,0.1175,0.0711,0.3172,0.1098,episodic_media_spike
CP-SYN-023,2025-08-31,0.0834,0.1837,0.0297,0.5431,0.1667,episodic_media_spike
CP-SYN-023,2025-09-01,0.0533,0.2578,0.0985,0.3071,0.1516,episodic_media_spike
CP-SYN-023,2025-09-02,0.0364,0.2298,0.1308,0.2176,0.1308,episodic_media_spike
CP-SYN-023,2025-09-03,0.0581,0.2597,0.1363,0.3283,0.1647,episodic_media_spike
CP-SYN-023,2025-09-04,0.0595,0.1756,0.0735,0.3394,0.1333,episodic_media_spike
CP-SYN-023,2025-09-05,0.1142,0.0437,0.145,0.4824,0.158,episodic_media_spike
CP-SYN-023,2025-09-06,0.0544,0.2476,0.1433,0.2063,0.1433,episodic_media_spike
CP-SYN-023,2025-09-07,0.0587,0.2509,0.0916,0.3192,0.1524,episodic_media_spike
CP-SYN-023,2025-09-08,0.0454,0.2751,0.1076,0.2524,0.1463,episodic_media_spike
CP-SYN-023,2025-09-09,0.0865,0.1363,0.0862,0.3745,0.1421,episodic_media_spike
CP-SYN-023,2025-09-10,0.0457,0.2437,0.1496,0.3525,0.162,episodic_media_spike
CP-SYN-023,2025-09-11,0.0463,0.3043,0.0827,0.4248,0.1748,episodic_media_spike
CP-SYN-023,2025-09-12,0.0255,0.2091,0.102,0.2591,0.1217,episodic_media_spike
CP-SYN-023,2025-09-13,0.005,0.1574,0.13,0.4267,0.1313,episodic_media_spike
CP-SYN-023,2025-09-14,0.0431,0.256,0.1369,0.3608,0.1628,episodic_media_spike
CP-SYN-023,2025-09-15,0.0577,0.233,0.1507,0.2863,0.1544,episodic_media_spike
CP-SYN-023,2025-09-16,0.0507,0.0854,0.1176,0.3675,0.1203,episodic_media_spike
CP-SYN-023,2025-09-17,0.0357,0.2326,0.0515,0.233,0.1177,episodic_media_spike
CP-SYN-023,2025-09-18,0.0286,0.2217,0.094,0.2124,0.1175,episodic_media_spike
CP-SYN-023,2025-09-19,0.0258,0.109,0.0424,0.2793,0.0879,episodic_media_spike
CP-SYN-023,2025-09-20,0.0536,0.0965,0.1273,0.3501,0.1235,episodic_media_spike
CP-SYN-023,2025-09-21,0.0835,0.2012,0.1142,0.2276,0.1407,episodic_media_spike
CP-SYN-023,2025-09-22,0.0932,0.1866,0.1103,0.2325,0.1409,episodic_media_spike
CP-SYN-023,2025-09-23,0.0391,0.3633,0.1336,0.4369,0.1987,episodic_media_spike
CP-SYN-023,2025-09-24,0.0526,0.2725,0.0,0.345,0.1409,episodic_media_spike
CP-SYN-023,2025-09-25,0.0626,0.2624,0.1066,0.3376,0.1626,episodic_media_spike
CP-SYN-023,2025-09-26,0.0479,0.1654,0.0991,0.5792,0.1672,episodic_media_spike
CP-SYN-023,2025-09-27,0.0682,0.1665,0.0292,0.3193,0.1227,episodic_media_spike
CP-SYN-023,2025-09-28,0.0636,0.13,0.1167,0.359,0.1351,episodic_media_spike
CP-SYN-023,2025-09-29,0.1029,0.2434,0.1357,0.3341,0.1793,episodic_media_spike
CP-SYN-023,2025-09-30,0.0227,0.2425,0.0943,0.1669,0.1136,episodic_media_spike
CP-SYN-023,2025-10-01,0.0552,0.2122,0.1244,0.1747,0.1262,episodic_media_spike
CP-SYN-023,2025-10-02,0.0073,0.2691,0.1584,0.229,0.1362,episodic_media_spike
CP-SYN-023,2025-10-03,0.0624,0.1693,0.1114,0.2718,0.1303,episodic_media_spike
CP-SYN-023,2025-10-04,0.0846,0.1438,0.0958,0.2739,0.13,episodic_media_spike
CP-SYN-023,2025-10-05,0.0334,0.2715,0.123,0.2362,0.1413,episodic_media_spike
CP-SYN-023,2025-10-06,0.0843,0.2529,0.1859,0.4288,0.1984,episodic_media_spike
CP-SYN-023,2025-10-07,0.0432,0.2398,0.1206,0.2977,0.146,episodic_media_spike
CP-SYN-023,2025-10-08,0.1133,0.248,0.1023,0.2358,0.1631,episodic_media_spike
CP-SYN-023,2025-10-09,0.0679,0.1948,0.1627,0.2394,0.1443,episodic_media_spike
CP-SYN-023,2025-10-10,0.0,0.3318,0.1815,0.1031,0.1347,episodic_media_spike
CP-SYN-023,2025-10-11,0.0406,0.17,0.1297,0.4124,0.1465,episodic_media_spike
CP-SYN-023,2025-10-12,0.068,0.1596,0.0813,0.1797,0.1103,episodic_media_spike
CP-SYN-023,2025-10-13,0.0552,0.2169,0.0513,0.3237,0.1351,episodic_media_spike
CP-SYN-023,2025-10-14,0.0201,0.2742,0.0154,0.1041,0.0953,episodic_media_spike
CP-SYN-023,2025-10-15,0.0267,0.1979,0.1175,0.3072,0.1297,episodic_media_spike
CP-SYN-023,2025-10-16,0.0615,0.2138,0.1142,0.2539,0.139,episodic_media_spike
CP-SYN-023,2025-10-17,0.0165,0.2718,0.1098,0.4141,0.1586,episodic_media_spike
CP-SYN-023,2025-10-18,0.0512,0.3542,0.1163,0.2814,0.1745,episodic_media_spike
CP-SYN-023,2025-10-19,0.0891,0.1867,0.1378,0.4367,0.1754,episodic_media_spike
CP-SYN-023,2025-10-20,0.0772,0.0905,0.0826,0.1692,0.0954,episodic_media_spike
CP-SYN-023,2025-10-21,0.0244,0.2189,0.0473,0.3197,0.1219,episodic_media_spike
CP-SYN-023,2025-10-22,0.1007,0.0956,0.0798,0.1691,0.1055,episodic_media_spike
CP-SYN-023,2025-10-23,0.0604,0.2507,0.0685,0.3993,0.1604,episodic_media_spike
CP-SYN-023,2025-10-24,0.0107,0.1468,0.0502,0.2268,0.085,episodic_media_spike
CP-SYN-023,2025-10-25,0.0647,0.1307,0.0484,0.345,0.12,episodic_media_spike
CP-SYN-023,2025-10-26,0.0474,0.164,0.0761,0.3515,0.1279,episodic_media_spike
CP-SYN-023,2025-10-27,0.0437,0.3184,0.1038,0.3057,0.1637,episodic_media_spike
CP-SYN-023,2025-10-28,0.0388,0.3521,0.0,0.1845,0.1312,episodic_media_spike
CP-SYN-023,2025-10-29,0.0205,0.3223,0.0949,0.0965,0.1222,episodic_media_spike
CP-SYN-023,2025-10-30,0.0,0.1738,0.0533,0.1972,0.0837,episodic_media_spike
CP-SYN-023,2025-10-31,0.0808,0.181,0.169,0.3131,0.1583,episodic_media_spike
CP-SYN-023,2025-11-01,0.0562,0.2665,0.0,0.3446,0.1408,episodic_media_spike
CP-SYN-023,2025-11-02,0.0844,0.2099,0.1503,0.1524,0.1392,episodic_media_spike
CP-SYN-023,2025-11-03,0.061,0.2179,0.0874,0.3961,0.1558,episodic_media_spike
CP-SYN-023,2025-11-04,0.0348,0.1331,0.1216,0.2303,0.1061,episodic_media_spike
CP-SYN-023,2025-11-05,0.0552,0.2106,0.1215,0.1084,0.1153,episodic_media_spike
CP-SYN-023,2025-11-06,0.0359,0.2551,0.0,0.2969,0.1227,episodic_media_spike
CP-SYN-023,2025-11-07,0.0328,0.1637,0.0693,0.3416,0.1192,episodic_media_spike
CP-SYN-023,2025-11-08,0.0633,0.2538,0.1032,0.4721,0.1802,episodic_media_spike
CP-SYN-023,2025-11-09,0.0563,0.0079,0.0547,0.4626,0.1048,episodic_media_spike
CP-SYN-023,2025-11-10,0.0447,0.1181,0.0803,0.2137,0.0955,episodic_media_spike
CP-SYN-023,2025-11-11,0.055,0.1124,0.1169,0.5013,0.1487,episodic_media_spike
CP-SYN-023,2025-11-12,0.0493,0.3463,0.1141,0.2111,0.1608,episodic_media_spike
CP-SYN-023,2025-11-13,0.0653,0.1778,0.1272,0.3281,0.1452,episodic_media_spike
CP-SYN-023,2025-11-14,0.023,0.3289,0.0607,0.274,0.1447,episodic_media_spike
CP-SYN-023,2025-11-15,0.0112,0.228,0.0868,0.268,0.119,episodic_media_spike
CP-SYN-023,2025-11-16,0.0235,0.2037,0.1141,0.3513,0.1358,episodic_media_spike
CP-SYN-023,2025-11-17,0.0003,0.2165,0.1583,0.2237,0.1195,episodic_media_spike
CP-SYN-023,2025-11-18,0.0031,0.1481,0.1445,0.2956,0.1115,episodic_media_spike
CP-SYN-023,2025-11-19,0.0777,0.3197,0.0693,0.3461,0.1768,episodic_media_spike
CP-SYN-023,2025-11-20,0.1014,0.0601,0.0848,0.2872,0.1156,episodic_media_spike
CP-SYN-023,2025-11-21,0.0699,0.2211,0.0606,0.2916,0.1391,episodic_media_spike
CP-SYN-023,2025-11-22,0.0403,0.2106,0.0983,0.3432,0.1399,episodic_media_spike
CP-SYN-023,2025-11-23,0.0388,0.1858,0.1192,0.3403,0.1369,episodic_media_spike
CP-SYN-023,2025-11-24,0.0258,0.1724,0.1271,0.2545,0.117,episodic_media_spike
CP-SYN-023,2025-11-25,0.0407,0.1313,0.0911,0.2353,0.1026,episodic_media_spike
CP-SYN-023,2025-11-26,0.1066,0.1419,0.0733,0.3533,0.1458,episodic_media_spike
CP-SYN-023,2025-11-27,0.063,0.2555,0.1239,0.3226,0.1623,episodic_media_spike
CP-SYN-023,2025-11-28,0.0334,0.2194,0.0921,0.4186,0.1494,episodic_media_spike
CP-SYN-023,2025-11-29,0.0692,0.2623,0.101,0.3782,0.1702,episodic_media_spike
CP-SYN-023,2025-11-30,0.0405,0.2166,0.0503,0.229,0.1148,episodic_media_spike
CP-SYN-023,2025-12-01,0.0563,0.2413,0.121,0.3887,0.1654,episodic_media_spike
CP-SYN-023,2025-12-02,0.0262,0.2883,0.1355,0.1716,0.1354,episodic_media_spike
CP-SYN-023,2025-12-03,0.0469,0.1784,0.1994,0.4491,0.1706,episodic_media_spike
CP-SYN-023,2025-12-04,0.0616,0.2136,0.1368,0.2345,0.1406,episodic_media_spike
CP-SYN-023,2025-12-05,0.0701,0.1974,0.1426,0.141,0.1271,episodic_media_spike
CP-SYN-023,2025-12-06,0.0541,0.2942,0.0715,0.3579,0.1632,episodic_media_spike
CP-SYN-023,2025-12-07,0.025,0.1877,0.021,0.3874,0.1192,episodic_media_spike
CP-SYN-023,2025-12-08,0.0099,0.2505,0.0688,0.1735,0.1063,episodic_media_spike
CP-SYN-023,2025-12-09,0.0612,0.1832,0.0376,0.3228,0.1262,episodic_media_spike
CP-SYN-023,2025-12-10,0.0668,0.214,0.1106,0.2863,0.1453,episodic_media_spike
CP-SYN-023,2025-12-11,0.0519,0.2828,0.0874,0.1417,0.1302,episodic_media_spike
CP-SYN-023,2025-12-12,0.0,0.2983,0.1114,0.1922,0.1257,episodic_media_spike
CP-SYN-023,2025-12-13,0.0666,0.1417,0.1467,0.2723,0.1322,episodic_media_spike
CP-SYN-023,2025-12-14,0.0342,0.2527,0.0872,0.2767,0.1358,episodic_media_spike
CP-SYN-023,2025-12-15,0.0499,0.4052,0.1344,0.3575,0.2018,episodic_media_spike
CP-SYN-023,2025-12-16,0.0646,0.1534,0.0485,0.4275,0.138,episodic_media_spike
CP-SYN-023,2025-12-17,0.0995,0.3107,0.1447,0.4076,0.2076,episodic_media_spike
CP-SYN-023,2025-12-18,0.0242,0.1653,0.1015,0.3317,0.1211,episodic_media_spike
CP-SYN-023,2025-12-19,0.0132,0.1097,0.1135,0.3708,0.111,episodic_media_spike
CP-SYN-023,2025-12-20,0.0147,0.0654,0.1207,0.4449,0.1131,episodic_media_spike
CP-SYN-023,2025-12-21,0.0758,0.1928,0.0755,0.2281,0.1278,episodic_media_spike
CP-SYN-023,2025-12-22,0.0499,0.1808,0.1481,0.3139,0.1418,episodic_media_spike
CP-SYN-023,2025-12-23,0.0663,0.2048,0.1024,0.2838,0.1408,episodic_media_spike
CP-SYN-023,2025-12-24,0.0057,0.2468,0.0206,0.6384,0.1638,episodic_media_spike
CP-SYN-023,2025-12-25,0.0494,0.1329,0.1226,0.1954,0.1068,episodic_media_spike
CP-SYN-023,2025-12-26,0.0884,0.3551,0.1431,0.241,0.1889,episodic_media_spike
CP-SYN-023,2025-12-27,0.0308,0.4244,0.0963,0.2236,0.1713,episodic_media_spike
CP-SYN-023,2025-12-28,0.0805,0.2932,0.1336,0.1869,0.1602,episodic_media_spike
CP-SYN-023,2025-12-29,0.0501,0.2495,0.0893,0.405,0.161,episodic_media_spike
CP-SYN-023,2025-12-30,0.0341,0.2807,0.1148,0.3529,0.1597,episodic_media_spike
CP-SYN-023,2025-12-31,0.0712,0.2121,0.1371,0.0596,0.1178,episodic_media_spike
CP-SYN-023,2026-01-01,0.0296,0.1975,0.0764,0.3115,0.1232,episodic_media_spike
CP-SYN-023,2026-01-02,0.0367,0.2359,0.0867,0.5919,0.1798,episodic_media_spike
CP-SYN-023,2026-01-03,0.0,0.1383,0.0119,0.1854,0.0647,episodic_media_spike
CP-SYN-023,2026-01-04,0.0353,0.0056,0.0789,0.4293,0.0957,episodic_media_spike
CP-SYN-023,2026-01-05,0.0782,0.1765,0.0891,0.1616,0.1175,episodic_media_spike
CP-SYN-023,2026-01-06,0.0929,0.2514,0.0625,0.2563,0.1509,episodic_media_spike
CP-SYN-023,2026-01-07,0.0678,0.0931,0.0887,0.3811,0.1253,episodic_media_spike
CP-SYN-023,2026-01-08,0.0498,0.2704,0.1049,0.4321,0.1733,episodic_media_spike
CP-SYN-023,2026-01-09,0.0614,0.2059,0.0708,0.3618,0.1445,episodic_media_spike
CP-SYN-023,2026-01-10,0.0841,0.3359,0.1371,0.2029,0.1755,episodic_media_spike
CP-SYN-023,2026-01-11,0.0214,0.2022,0.0963,0.5102,0.1549,episodic_media_spike
CP-SYN-023,2026-01-12,0.0583,0.1081,0.0432,0.3217,0.1072,episodic_media_spike
CP-SYN-023,2026-01-13,0.0305,0.0743,0.1538,0.4074,0.1226,episodic_media_spike
CP-SYN-023,2026-01-14,0.0,0.3331,0.0994,0.1616,0.1274,episodic_media_spike
CP-SYN-023,2026-01-15,0.0507,0.1161,0.1445,0.4122,0.14,episodic_media_spike
CP-SYN-023,2026-01-16,0.045,0.2201,0.141,0.3853,0.159,episodic_media_spike
CP-SYN-023,2026-01-17,0.1028,0.2249,0.0927,0.3372,0.1665,episodic_media_spike
CP-SYN-023,2026-01-18,0.003,0.213,0.1277,0.1971,0.1095,episodic_media_spike
CP-SYN-023,2026-01-19,0.0427,0.3548,0.1364,0.3201,0.1811,episodic_media_spike
CP-SYN-023,2026-01-20,0.0318,0.2292,0.0754,0.4582,0.1538,episodic_media_spike
CP-SYN-023,2026-01-21,0.3033,0.8353,0.6898,0.2606,0.5072,episodic_media_spike
CP-SYN-023,2026-01-22,0.3235,0.8674,0.726,0.3559,0.5448,episodic_media_spike
CP-SYN-023,2026-01-23,0.3435,0.8968,0.7607,0.1456,0.5356,episodic_media_spike
CP-SYN-023,2026-01-24,0.3631,0.9231,0.7935,0.3911,0.5934,episodic_media_spike
CP-SYN-023,2026-01-25,0.3821,0.946,0.8241,0.297,0.5987,episodic_media_spike
CP-SYN-023,2026-01-26,0.4004,0.9651,0.852,0.3968,0.6313,episodic_media_spike
CP-SYN-023,2026-01-27,0.4176,0.9802,0.877,0.4348,0.6527,episodic_media_spike
CP-SYN-023,2026-01-28,0.4337,0.9912,0.8987,0.1709,0.6266,episodic_media_spike
CP-SYN-023,2026-01-29,0.4484,0.9978,0.9168,0.2516,0.6499,episodic_media_spike
CP-SYN-023,2026-01-30,0.4616,1.0,0.9312,0.5328,0.7008,episodic_media_spike
CP-SYN-023,2026-01-31,0.473,0.9978,0.9416,0.2298,0.6614,episodic_media_spike
CP-SYN-023,2026-02-01,0.4825,0.9912,0.9479,0.2531,0.6683,episodic_media_spike
CP-SYN-023,2026-02-02,0.4901,0.9802,0.95,0.2461,0.668,episodic_media_spike
CP-SYN-023,2026-02-03,0.4956,0.9651,0.9479,0.1716,0.6548,episodic_media_spike
CP-SYN-023,2026-02-04,0.4989,0.946,0.9416,0.2767,0.6659,episodic_media_spike
CP-SYN-023,2026-02-05,0.5,0.9231,0.9312,0.2178,0.6497,episodic_media_spike
CP-SYN-023,2026-02-06,0.4989,0.8968,0.9168,0.2198,0.6401,episodic_media_spike
CP-SYN-023,2026-02-07,0.4956,0.8674,0.8987,0.239,0.6307,episodic_media_spike
CP-SYN-023,2026-02-08,0.4901,0.8353,0.877,0.1757,0.6066,episodic_media_spike
CP-SYN-023,2026-02-09,0.4825,0.8007,0.852,0.3537,0.6167,episodic_media_spike
CP-SYN-023,2026-02-10,0.473,0.7642,0.8241,0.3011,0.5902,episodic_media_spike
CP-SYN-023,2026-02-11,0.4616,0.7261,0.7935,0.0872,0.5379,episodic_media_spike
CP-SYN-023,2026-02-12,0.4484,0.6869,0.7607,0.2843,0.5459,episodic_media_spike
CP-SYN-023,2026-02-13,0.4337,0.6469,0.726,0.2806,0.5225,episodic_media_spike
CP-SYN-023,2026-02-14,0.4176,0.6065,0.6898,0.2861,0.4996,episodic_media_spike
CP-SYN-023,2026-02-15,0.4004,0.5662,0.6526,0.3856,0.49,episodic_media_spike
CP-SYN-023,2026-02-16,0.3821,0.5261,0.6146,0.3508,0.4599,episodic_media_spike
CP-SYN-023,2026-02-17,0.3631,0.4868,0.5762,0.2776,0.4238,episodic_media_spike
CP-SYN-023,2026-02-18,0.3435,0.4483,0.5378,0.3274,0.4061,episodic_media_spike
CP-SYN-023,2026-02-19,0.3235,0.4111,0.4998,0.3919,0.3909,episodic_media_spike
CP-SYN-023,2026-02-20,0.0323,0.1422,0.0522,0.3279,0.1081,episodic_media_spike
CP-SYN-023,2026-02-21,0.0479,0.1521,0.0665,0.246,0.1074,episodic_media_spike
CP-SYN-023,2026-02-22,0.0994,0.2568,0.1695,0.1693,0.1632,episodic_media_spike
CP-SYN-023,2026-02-23,0.0448,0.1458,0.0981,0.1876,0.1021,episodic_media_spike
CP-SYN-023,2026-02-24,0.0998,0.2155,0.0781,0.4137,0.1715,episodic_media_spike
CP-SYN-023,2026-02-25,0.0436,0.134,0.0833,0.2079,0.0988,episodic_media_spike
CP-SYN-023,2026-02-26,0.0497,0.1291,0.0854,0.234,0.1043,episodic_media_spike
CP-SYN-023,2026-02-27,0.0332,0.2693,0.1449,0.3801,0.1666,episodic_media_spike
CP-SYN-023,2026-02-28,0.0501,0.1871,0.1061,0.5722,0.1739,episodic_media_spike
CP-SYN-023,2026-03-01,0.1077,0.2032,0.1465,0.1831,0.1506,episodic_media_spike
CP-SYN-023,2026-03-02,0.045,0.1297,0.0741,0.2107,0.0968,episodic_media_spike
CP-SYN-023,2026-03-03,0.0572,0.2228,0.0431,0.4928,0.1611,episodic_media_spike
CP-SYN-023,2026-03-04,0.1099,0.1672,0.0945,0.257,0.1432,episodic_media_spike
CP-SYN-023,2026-03-05,0.0821,0.1598,0.1507,0.3546,0.1561,episodic_media_spike
CP-SYN-023,2026-03-06,0.0064,0.1122,0.1127,0.3964,0.1126,episodic_media_spike
CP-SYN-023,2026-03-07,0.0338,0.2381,0.0312,0.1081,0.0955,episodic_media_spike
CP-SYN-023,2026-03-08,0.0438,0.2468,0.1336,0.3336,0.156,episodic_media_spike
CP-SYN-023,2026-03-09,0.0,0.2799,0.0647,0.2603,0.122,episodic_media_spike
CP-SYN-023,2026-03-10,0.0701,0.2034,0.0723,0.1743,0.1195,episodic_media_spike
CP-SYN-023,2026-03-11,0.0409,0.0837,0.0,0.1235,0.0558,episodic_media_spike
CP-SYN-023,2026-03-12,0.071,0.211,0.0704,0.3704,0.1508,episodic_media_spike
CP-SYN-023,2026-03-13,0.0332,0.0902,0.1261,0.3419,0.1124,episodic_media_spike
CP-SYN-023,2026-03-14,0.0379,0.0728,0.1537,0.4089,0.1254,episodic_media_spike
CP-SYN-023,2026-03-15,0.0757,0.1791,0.0783,0.3136,0.1378,episodic_media_spike
CP-SYN-023,2026-03-16,0.0437,0.1817,0.1303,0.1358,0.1093,episodic_media_spike
CP-SYN-023,2026-03-17,0.0501,0.2768,0.0363,0.2989,0.1413,episodic_media_spike
CP-SYN-023,2026-03-18,0.0392,0.2081,0.0739,0.1359,0.1029,episodic_media_spike
CP-SYN-023,2026-03-19,0.0382,0.2574,0.1253,0.2341,0.1398,episodic_media_spike
